HUC12RNG,NS_CA_4.2.10c,UR_CA_4.2.10c,NS_CA_4.2.11c,UR_CA_4.2.11c,NS_CA_4.2.12,UR_CA_4.2.12,NS_CA_4.2.13c,UR_CA_4.2.13c,NS_CA_4.2.14,UR_CA_4.2.14,NS_CA_4.2.7c,UR_CA_4.2.7c,NS_CA_4.2.8c,UR_CA_4.2.8c,NS_CA_4.2.9c,UR_CA_4.2.9c,NS_CT_4.4.1,UR_CT_4.4.1,NS_CT_4.4.11,UR_CT_4.4.11,NS_CT_4.4.13,UR_CT_4.4.13,NS_CT_4.4.14u,UR_CT_4.4.14u,NS_CT_4.4.15,UR_CT_4.4.15,NS_CT_4.4.16,UR_CT_4.4.16,NS_CT_4.4.17h,UR_CT_4.4.17h,NS_CT_4.4.17s,UR_CT_4.4.17s,NS_CT_4.4.17w,UR_CT_4.4.17w,NS_CT_4.4.18,UR_CT_4.4.18,NS_CT_4.4.8,UR_CT_4.4.8,NS_CT_4.4.9,UR_CT_4.4.9,NS_CW_4.3.10,UR_CW_4.3.10,NS_CW_4.3.11,UR_CW_4.3.11,NS_CW_4.3.2,UR_CW_4.3.2,NS_CW_4.3.3,UR_CW_4.3.3,NS_CW_4.3.4,UR_CW_4.3.4,NS_CW_4.3.6,UR_CW_4.3.6,NS_CW_4.3.7,UR_CW_4.3.7,NS_CW_4.3.8,UR_CW_4.3.8,NS_CW_4.3.9,UR_CW_4.3.9,NS_CW_4.4.14w,UR_CW_4.4.14w,NS_MA_4.2.13a,UR_MA_4.2.13a,NS_MA_4.2.13b,UR_MA_4.2.13b,NS_MA_4.2.13c,UR_MA_4.2.13c,NS_MA_4.2.6a,UR_MA_4.2.6a,NS_MA_4.2.7a,UR_MA_4.2.7a,NS_MA_4.2.7b,UR_MA_4.2.7b,NS_MA_4.2.7c,UR_MA_4.2.7c,NS_MA_4.2.8a,UR_MA_4.2.8a,NS_MA_4.2.8b,UR_MA_4.2.8b,NS_MA_4.2.8c,UR_MA_4.2.8c,NS_MA_4.2.9a,UR_MA_4.2.9a,NS_MA_4.2.9b,UR_MA_4.2.9b,NS_MA_4.2.9c,UR_MA_4.2.9c,NS_MT_4.4.1,UR_MT_4.4.1,NS_MT_4.4.10,UR_MT_4.4.10,NS_MT_4.4.11,UR_MT_4.4.11,NS_MT_4.4.12,UR_MT_4.4.12,NS_MT_4.4.17h,UR_MT_4.4.17h,NS_MT_4.4.17s,UR_MT_4.4.17s,NS_MT_4.4.17w,UR_MT_4.4.17w,NS_MT_4.4.18,UR_MT_4.4.18,NS_MT_4.4.2,UR_MT_4.4.2,NS_MT_4.4.3,UR_MT_4.4.3,NS_MT_4.4.4,UR_MT_4.4.4,NS_MT_4.4.5,UR_MT_4.4.5,NS_MT_4.4.6,UR_MT_4.4.6,NS_MT_4.4.7,UR_MT_4.4.7,NS_MT_4.4.8,UR_MT_4.4.8,NS_MW_4.3.1,UR_MW_4.3.1,NS_MW_4.3.10,UR_MW_4.3.10,NS_MW_4.3.5,UR_MW_4.3.5,NS_MW_4.3.9,UR_MW_4.3.9,NS_PA_4.2.13b,UR_PA_4.2.13b,NS_PA_4.2.13c,UR_PA_4.2.13c,NS_PA_4.2.7b,UR_PA_4.2.7b,NS_PA_4.2.7c,UR_PA_4.2.7c,NS_PA_4.2.8b,UR_PA_4.2.8b,NS_PA_4.2.8c,UR_PA_4.2.8c,NS_PA_4.2.9b,UR_PA_4.2.9b,NS_PA_4.2.9c,UR_PA_4.2.9c,NS_PT_4.4.1,UR_PT_4.4.1,NS_PT_4.4.10,UR_PT_4.4.10,NS_PT_4.4.11,UR_PT_4.4.11,NS_PT_4.4.13,UR_PT_4.4.13,NS_PT_4.4.17h,UR_PT_4.4.17h,NS_PT_4.4.17s,UR_PT_4.4.17s,NS_PT_4.4.17w,UR_PT_4.4.17w,NS_PT_4.4.18,UR_PT_4.4.18,NS_PT_4.4.5,UR_PT_4.4.5,NS_PT_4.4.8,UR_PT_4.4.8,NS_PT_4.4.9,UR_PT_4.4.9,NS_PW_4.3.10,UR_PW_4.3.10,NS_PW_4.3.5,UR_PW_4.3.5,NS_PW_4.3.9,UR_PW_4.3.9,NS_SA_4.2.13c,UR_SA_4.2.13c,NS_SA_4.2.7c,UR_SA_4.2.7c,NS_SA_4.2.8c,UR_SA_4.2.8c,NS_SA_4.2.9c,UR_SA_4.2.9c,NS_ST_4.4.1,UR_ST_4.4.1,NS_ST_4.4.11,UR_ST_4.4.11,NS_ST_4.4.13,UR_ST_4.4.13,NS_ST_4.4.17h,UR_ST_4.4.17h,NS_ST_4.4.17s,UR_ST_4.4.17s,NS_ST_4.4.17w,UR_ST_4.4.17w,NS_ST_4.4.18,UR_ST_4.4.18,NS_ST_4.4.9,UR_ST_4.4.9,NS_SW_4.3.11,UR_SW_4.3.11,NS_SW_4.3.4,UR_SW_4.3.4,NS_SW_4.3.5,UR_SW_4.3.5,NS_SW_4.3.7,UR_SW_4.3.7,NS_SW_4.3.8,UR_SW_4.3.8,NS_SW_4.3.9,UR_SW_4.3.9
030401050503,5,0.2949,9,0.6241,9,0.4810,5,0.1441,2,0.0998,1,0.0398,4,0.1396,3,0.0644,2,0.1380,10,0.7799,16,1.7730,12,0.6600,6,0.5037,0,0.0000,15,2.0140,15,1.9560,6,0.5272,6,0.5512,1,0.0752,8,0.4515,2,0.1160,11,1.4964,10,0.7095,12,0.6946,11,0.5738,8,0.5740,11,0.5498,8,0.3988,2,0.1160,6,0.3595,1,0.1553,1,0.1553,1,0.1553,0,0.0000,1,0.0652,1,0.0652,1,0.0652,1,0.0652,1,0.0652,1,0.0652,4,0.2426,4,0.2426,3,0.1798,3,0.1787,9,0.6890,6,0.4114,11,0.7462,10,1.0735,8,0.8315,5,0.5632,5,0.4066,5,0.2551,5,0.2193,4,0.1759,0,0.0000,2,0.1380,2,0.2052,3,0.2459,3,0.1007,1,0.0102,7,0.4086,2,0.0379,8,0.3503,9,0.5056,4,0.2431,4,0.2431,4,0.2431,4,0.2431,5,0.2024,5,0.2024,2,0.1380,3,0.2861,13,0.8866,6,0.4615,10,1.6207,11,1.7415,4,0.4838,5,0.2992,0,0.0000,2,0.1380,8,0.5003,4,0.1482,12,0.6883,5,0.1760,1,0.0398,1,0.0398,2,0.0552,1,0.0398,1,0.0752,8,0.5555,9,0.8528,7,0.8109,7,0.7649,5,0.5270,3,0.2713,0,0.0000,3,0.2371,3,0.2013,2,0.1027,3,0.2222,1,0.0153,0,0.0000
030401050504,6,0.4806,10,1.1084,9,0.8604,5,0.3319,2,0.1665,1,0.0816,4,0.2396,3,0.1098,2,0.2600,10,1.3746,19,3.7575,13,2.1288,6,0.8799,0,0.0000,16,3.9044,16,3.8450,7,1.6635,6,0.9368,1,0.1298,9,0.9518,2,0.2269,12,2.3831,10,1.2590,14,2.0365,12,1.8448,8,1.0303,13,2.6582,8,0.8082,4,0.2462,7,0.6791,1,0.2217,1,0.2217,1,0.2217,0,0.0000,1,0.1480,1,0.1480,1,0.1480,1,0.1480,1,0.1480,1,0.1480,4,0.3800,4,0.3800,3,0.2499,4,0.3572,10,1.1949,7,0.7462,12,1.3983,10,1.7070,8,1.3323,5,0.8978,5,0.6913,5,0.4908,5,0.4562,4,0.3575,1,0.0022,2,0.2600,2,0.3546,3,0.4517,3,0.2277,1,0.0348,7,0.8291,2,0.0975,8,0.7264,9,0.9481,4,0.4896,4,0.4896,4,0.4896,4,0.4896,5,0.3698,5,0.3698,2,0.2600,4,0.4837,14,1.6716,7,0.8204,11,2.6440,12,2.8336,4,0.7381,5,0.6498,1,0.0022,2,0.2600,8,0.9236,4,0.4198,13,2.0429,5,0.4826,1,0.0816,2,0.0838,2,0.1655,1,0.0816,1,0.1298,8,1.0377,11,1.3896,7,1.3114,7,1.2384,5,0.8647,4,0.4642,0,0.0000,3,0.3696,3,0.3683,2,0.2467,3,0.4249,1,0.0839,0,0.0000
030401050505,5,0.1548,8,0.4534,8,0.2584,4,0.0659,2,0.0728,1,0.0334,4,0.0985,3,0.0403,2,0.1085,10,0.6116,16,1.4632,11,0.5173,6,0.4085,0,0.0000,15,1.5962,15,1.5584,6,0.4164,6,0.4426,1,0.0582,8,0.4069,2,0.0976,11,1.2148,9,0.5444,12,0.8117,11,0.7236,7,0.4394,11,0.7376,8,0.3318,2,0.0976,6,0.2949,1,0.0563,1,0.0563,1,0.0563,0,0.0000,1,0.0591,1,0.0591,1,0.0591,1,0.0591,1,0.0591,1,0.0591,4,0.1134,4,0.1134,3,0.0632,4,0.1479,9,0.5043,6,0.3407,11,0.6291,10,0.8090,8,0.6295,5,0.4230,5,0.3265,5,0.1905,5,0.1855,4,0.1535,0,0.0000,2,0.1085,2,0.1673,3,0.2067,3,0.0953,1,0.0108,7,0.3665,2,0.0451,7,0.2429,8,0.2991,4,0.2009,4,0.2009,4,0.2009,4,0.2009,5,0.1488,5,0.1488,2,0.1085,3,0.2226,13,0.7440,6,0.3550,10,1.3054,11,1.3935,4,0.3606,4,0.2407,0,0.0000,2,0.1085,8,0.4016,3,0.1192,12,0.8169,4,0.1535,1,0.0334,1,0.0334,2,0.0642,1,0.0334,1,0.0582,8,0.4535,9,0.6312,7,0.6397,7,0.5913,5,0.4163,3,0.2064,0,0.0000,3,0.1657,3,0.1634,2,0.1039,3,0.2000,1,0.0309,0,0.0000
030401050506,5,0.2406,9,0.6623,9,0.3941,5,0.1004,2,0.1088,1,0.0515,4,0.1473,3,0.0630,2,0.1554,10,0.8819,16,2.1514,12,0.7623,6,0.5981,0,0.0000,15,2.3268,15,2.2685,6,0.6167,6,0.6451,1,0.0843,8,0.5836,2,0.1436,11,1.7870,10,0.7951,13,1.1946,12,1.0653,8,0.6400,12,1.0792,8,0.4811,2,0.1436,6,0.4216,1,0.0932,1,0.0932,1,0.0932,0,0.0000,1,0.0887,1,0.0887,1,0.0887,1,0.0887,1,0.0887,1,0.0887,4,0.1757,4,0.1757,3,0.1047,4,0.2147,9,0.7305,6,0.5119,11,0.9258,10,1.1723,8,0.9089,5,0.6048,5,0.4851,5,0.2650,5,0.2690,4,0.2307,0,0.0000,2,0.1554,2,0.2425,3,0.3017,3,0.1464,1,0.0163,7,0.5369,2,0.0753,8,0.3593,9,0.4526,4,0.2956,4,0.2956,4,0.2956,4,0.2956,5,0.2184,5,0.2184,2,0.1554,3,0.3267,13,1.0980,6,0.5180,10,1.8981,11,2.0274,4,0.5186,5,0.3580,0,0.0000,2,0.1554,8,0.5945,4,0.1717,13,1.2070,5,0.2308,1,0.0515,1,0.0515,2,0.0896,1,0.0515,1,0.0843,8,0.6615,9,0.9278,7,0.9380,7,0.8706,5,0.6162,3,0.2989,0,0.0000,3,0.2456,3,0.2320,2,0.1480,3,0.2823,1,0.0380,0,0.0000
030401050507,5,0.2155,8,0.6520,8,0.3700,4,0.0920,2,0.1131,1,0.0484,4,0.1496,3,0.0590,2,0.1789,10,0.9667,16,2.2452,12,0.8576,6,0.6359,0,0.0000,15,2.3188,15,2.2804,6,0.6424,6,0.6792,1,0.0906,9,0.7031,2,0.1648,12,1.8133,9,0.8149,15,0.9172,14,0.7905,7,0.6532,13,0.8223,10,0.5875,3,0.1678,6,0.4682,1,0.0659,1,0.0659,1,0.0659,0,0.0000,1,0.1108,1,0.1108,1,0.1108,1,0.1108,1,0.1108,1,0.1108,4,0.1647,4,0.1647,3,0.0764,4,0.2532,9,0.8067,6,0.5428,11,1.0213,10,1.2024,8,0.9448,5,0.6242,5,0.5122,5,0.3146,5,0.3174,4,0.2571,0,0.0000,2,0.1789,2,0.2570,3,0.3312,3,0.1665,1,0.0159,7,0.6139,2,0.0782,7,0.3806,8,0.4465,4,0.3381,4,0.3381,4,0.3381,4,0.3381,5,0.2379,5,0.2379,2,0.1789,3,0.3456,13,1.2175,6,0.5688,10,1.9030,11,2.0296,4,0.5210,4,0.3830,0,0.0000,2,0.1789,8,0.6502,3,0.1948,12,0.9122,5,0.2601,1,0.0484,1,0.0484,2,0.1199,1,0.0484,1,0.0906,8,0.7423,9,0.9604,7,0.9522,7,0.8979,5,0.6423,3,0.3207,0,0.0000,3,0.2497,3,0.2564,2,0.1904,3,0.3172,1,0.0714,0,0.0000
030401050601,6,0.2678,10,0.6054,9,0.4174,5,0.1071,2,0.0927,1,0.0413,4,0.1220,3,0.0517,2,0.1259,10,0.7297,19,2.3146,15,1.1541,6,0.5021,0,0.0000,16,2.5384,16,2.4856,8,1.0149,6,0.5500,1,0.0703,9,0.4854,2,0.1149,12,1.5453,10,0.7170,15,1.0747,13,0.9654,8,0.5856,13,1.4807,9,0.3950,4,0.1299,7,0.3597,1,0.1430,1,0.1430,1,0.1430,0,0.0000,1,0.0667,1,0.0667,1,0.0667,1,0.0667,1,0.0667,1,0.0667,4,0.2090,4,0.2090,3,0.1534,4,0.2534,10,0.5743,7,0.4072,12,0.7595,10,1.0021,8,0.7756,5,0.5195,5,0.4084,5,0.2133,5,0.2186,4,0.1892,1,0.0009,2,0.1259,2,0.1973,3,0.2419,3,0.1189,1,0.0160,7,0.4366,2,0.0633,8,0.3205,9,0.4635,4,0.2339,4,0.2339,4,0.2339,4,0.2339,5,0.1776,5,0.1776,2,0.1259,3,0.2566,13,0.8913,7,0.4167,11,1.7653,12,1.8737,4,0.4603,5,0.3270,1,0.0009,2,0.1259,8,0.4797,4,0.1731,13,1.0761,5,0.2205,1,0.0413,2,0.0422,2,0.0753,1,0.0413,1,0.0703,9,0.5376,12,0.7819,7,0.8047,7,0.7335,6,0.5181,4,0.2493,0,0.0000,3,0.2067,3,0.2021,2,0.1204,3,0.2487,1,0.0341,0,0.0000
030401050602,5,0.2107,9,0.5352,9,0.3275,5,0.0778,2,0.0891,1,0.0458,4,0.1261,3,0.0553,2,0.1347,10,0.7334,18,2.2643,14,1.1388,6,0.5002,0,0.0000,16,2.3903,16,2.3527,7,0.9911,6,0.5337,1,0.0708,8,0.5153,2,0.1226,11,1.4712,10,0.6509,15,1.1091,13,1.0067,8,0.5243,13,1.5168,9,0.4320,2,0.1226,7,0.3680,1,0.0846,1,0.0846,1,0.0846,0,0.0000,1,0.0775,1,0.0775,1,0.0775,1,0.0775,1,0.0775,1,0.0775,4,0.1581,4,0.1581,3,0.0942,4,0.2766,10,0.6054,7,0.3815,12,0.7542,10,0.9545,8,0.7452,5,0.4913,5,0.3655,5,0.2393,5,0.2406,4,0.1635,1,0.0010,2,0.1347,2,0.1983,3,0.2501,3,0.0927,1,0.0169,7,0.4319,2,0.0288,8,0.2983,9,0.3830,4,0.2580,4,0.2580,4,0.2580,4,0.2580,5,0.1900,5,0.1900,2,0.1347,3,0.2584,13,0.8903,7,0.4287,10,1.5689,11,1.6704,4,0.4180,5,0.2609,1,0.0010,2,0.1347,8,0.4599,4,0.1517,13,1.0834,5,0.1636,1,0.0458,2,0.0468,2,0.0934,1,0.0458,1,0.0708,8,0.5636,10,0.7465,7,0.7631,7,0.7132,5,0.5088,4,0.2498,0,0.0000,3,0.1974,3,0.1979,2,0.1408,3,0.2467,1,0.0475,0,0.0000
030401050603,5,0.1107,8,0.3260,8,0.1771,4,0.0421,2,0.0493,1,0.0238,4,0.0683,3,0.0288,2,0.0712,10,0.4073,16,1.0439,11,0.3528,6,0.2820,0,0.0000,15,1.1652,15,1.1374,6,0.2956,6,0.3077,1,0.0395,8,0.2665,2,0.0636,11,0.8839,9,0.3848,12,0.5749,11,0.5154,7,0.3140,11,0.5308,8,0.2178,2,0.0636,6,0.2056,1,0.0424,1,0.0424,1,0.0424,0,0.0000,1,0.0363,1,0.0363,1,0.0363,1,0.0363,1,0.0363,1,0.0363,4,0.0792,4,0.0792,3,0.0475,4,0.1443,9,0.3306,6,0.2139,11,0.4190,10,0.5594,8,0.4355,5,0.2875,5,0.2085,5,0.1255,5,0.1239,4,0.0870,0,0.0000,2,0.0712,2,0.1134,3,0.1375,3,0.0476,1,0.0084,7,0.2304,2,0.0158,7,0.1603,8,0.2027,4,0.1313,4,0.1313,4,0.1313,4,0.1313,5,0.1000,5,0.1000,2,0.0712,3,0.1463,13,0.4855,6,0.2331,10,0.9605,11,1.0200,4,0.2494,4,0.1459,0,0.0000,2,0.0712,8,0.2512,3,0.0796,12,0.5701,4,0.0870,1,0.0238,1,0.0238,2,0.0415,1,0.0238,1,0.0395,8,0.3067,9,0.4266,7,0.4532,7,0.4165,5,0.2948,3,0.1384,0,0.0000,3,0.1132,3,0.1114,2,0.0695,3,0.1398,1,0.0178,0,0.0000
030401050604,5,0.3136,9,0.7234,9,0.4995,5,0.1310,2,0.1292,1,0.0704,4,0.1987,3,0.0845,2,0.2468,10,1.1862,16,3.1258,13,1.7699,6,0.7475,0,0.0000,15,3.0947,15,3.0907,6,1.4031,6,0.7945,1,0.1141,9,0.9248,2,0.2036,12,1.9388,10,0.8863,16,1.7855,15,1.6490,8,0.6993,14,2.3793,10,0.8088,3,0.2063,6,0.6267,1,0.1149,1,0.1149,1,0.1149,0,0.0000,1,0.1335,1,0.1335,1,0.1335,1,0.1335,1,0.1335,1,0.1335,4,0.2617,4,0.2617,3,0.1291,4,0.4832,9,1.1133,6,0.6054,11,1.2625,10,1.3882,8,1.1094,5,0.7154,5,0.5889,5,0.5241,5,0.4418,4,0.3130,0,0.0000,2,0.2468,2,0.2976,3,0.3870,3,0.1989,1,0.0229,7,0.7568,2,0.0662,8,0.5065,9,0.6215,4,0.4506,4,0.4506,4,0.4506,4,0.4506,5,0.3313,5,0.3313,2,0.2468,3,0.4027,13,1.4822,6,0.7259,10,2.0189,11,2.1554,4,0.5615,5,0.4498,0,0.0000,2,0.2468,8,0.7948,4,0.2697,13,1.7909,6,0.3157,1,0.0704,1,0.0704,2,0.1944,1,0.0704,1,0.1141,8,0.9643,9,1.1332,7,1.0523,7,1.0334,5,0.7380,3,0.4064,0,0.0000,3,0.3012,3,0.3315,2,0.2604,3,0.3977,1,0.1240,0,0.0000
030401050701,5,0.2362,8,0.6010,8,0.4414,4,0.1596,2,0.1162,1,0.0658,4,0.1725,3,0.0823,2,0.1948,10,1.0108,16,1.4913,11,0.9203,6,0.5858,0,0.0000,14,1.3504,14,1.3375,5,0.5707,6,0.6360,1,0.0903,8,0.7663,2,0.1757,11,1.0289,9,0.6845,11,0.9608,9,0.8375,7,0.5278,8,0.8247,8,0.6909,2,0.1757,7,0.5234,1,0.0637,1,0.0637,1,0.0637,0,0.0000,1,0.1274,1,0.1274,1,0.1274,1,0.1274,1,0.1274,1,0.1274,4,0.1847,4,0.1847,3,0.0801,3,0.2802,10,0.9493,7,0.7225,11,1.1835,10,1.1218,8,0.8920,5,0.5958,5,0.6399,5,0.3998,5,0.3708,4,0.4434,1,0.0058,2,0.1948,2,0.2428,3,0.3283,3,0.3531,1,0.0367,7,0.8063,2,0.2486,7,0.4715,8,0.5352,4,0.3881,4,0.3881,4,0.3881,4,0.3881,5,0.2771,5,0.2771,2,0.1948,3,0.3562,13,1.4124,7,0.6157,10,1.0179,11,1.1354,4,0.4638,4,0.5343,1,0.0058,2,0.1948,8,0.8844,3,0.2315,10,1.1234,4,0.4434,1,0.0658,2,0.0716,2,0.1642,1,0.0658,1,0.0903,8,0.7725,10,0.9860,7,0.8353,7,0.8131,5,0.5707,4,0.3282,0,0.0000,3,0.2772,3,0.3023,2,0.2104,3,0.3113,1,0.0984,0,0.0000
030401050702,5,0.3290,8,0.7790,8,0.5755,4,0.1781,2,0.1493,1,0.0665,4,0.1988,3,0.0904,2,0.2142,10,1.1549,17,2.3870,12,1.0013,6,0.7065,0,0.0000,15,2.5001,15,2.4376,6,0.7061,6,0.7652,1,0.1083,8,0.7291,2,0.1823,11,1.9337,9,0.8799,12,1.0632,10,0.8870,7,0.6803,10,0.8274,8,0.6587,2,0.1823,7,0.5520,1,0.1303,1,0.1303,1,0.1303,0,0.0000,1,0.1101,1,0.1101,1,0.1101,1,0.1101,1,0.1101,1,0.1101,4,0.2601,4,0.2601,3,0.1543,3,0.2881,10,1.0638,7,0.8984,11,1.3765,10,1.4667,8,1.1420,5,0.7874,5,0.8222,5,0.4149,5,0.3794,4,0.5582,1,0.0078,2,0.2142,2,0.2905,3,0.3645,3,0.4499,1,0.0467,7,0.9096,2,0.3440,7,0.5431,8,0.6734,4,0.3908,4,0.3908,4,0.3908,4,0.3908,5,0.3046,5,0.3046,2,0.2142,3,0.4168,13,1.6067,7,0.7016,10,2.0364,11,2.2048,4,0.6493,4,0.6912,1,0.0078,2,0.2142,8,1.0556,3,0.2608,11,1.3149,4,0.5582,1,0.0665,2,0.0742,2,0.1058,1,0.0665,1,0.1083,8,0.8336,10,1.2302,7,1.0870,7,1.0358,5,0.7057,4,0.4016,0,0.0000,3,0.3418,3,0.3082,2,0.1692,3,0.3140,1,0.0394,0,0.0000
030401050703,5,0.1012,8,0.3235,8,0.1855,4,0.0568,2,0.0576,1,0.0301,4,0.0823,3,0.0349,2,0.0975,10,0.4980,14,0.7534,10,0.4649,6,0.3257,0,0.0000,13,0.7475,13,0.7330,5,0.3356,6,0.3404,1,0.0474,9,0.3767,2,0.0870,11,0.5308,9,0.3969,12,0.4676,11,0.4029,7,0.3156,9,0.4181,9,0.3270,3,0.0878,6,0.2563,1,0.0188,1,0.0188,1,0.0188,0,0.0000,1,0.0590,1,0.0590,1,0.0590,1,0.0590,1,0.0590,1,0.0590,4,0.0739,4,0.0739,3,0.0237,3,0.1371,9,0.4503,5,0.2565,10,0.5154,10,0.6026,8,0.4739,5,0.3037,4,0.2311,5,0.1835,5,0.1736,3,0.1067,0,0.0000,2,0.0975,2,0.1281,3,0.1678,2,0.0594,1,0.0093,6,0.3024,1,0.0093,7,0.2128,8,0.2317,4,0.1865,4,0.1865,4,0.1865,4,0.1865,5,0.1324,5,0.1324,2,0.0975,3,0.1787,12,0.6158,6,0.3072,9,0.5511,10,0.6158,4,0.2471,3,0.1673,0,0.0000,2,0.0975,7,0.3151,3,0.1067,9,0.4524,4,0.1075,1,0.0301,1,0.0301,2,0.0764,1,0.0301,1,0.0474,8,0.4059,9,0.5040,7,0.4771,7,0.4665,5,0.3356,3,0.1673,0,0.0000,3,0.1333,3,0.1381,2,0.1149,3,0.1633,1,0.0464,0,0.0000
030401050704,5,0.2685,8,0.6646,8,0.4529,4,0.1369,2,0.1119,1,0.0552,4,0.1599,3,0.0732,2,0.1725,10,0.9163,15,1.3850,10,0.8141,6,0.6044,0,0.0000,14,1.4477,14,1.4110,5,0.6072,6,0.6421,1,0.0867,8,0.6686,2,0.1602,12,0.9761,9,0.8103,12,0.8785,11,0.7559,7,0.6540,9,0.7674,8,0.5521,3,0.1690,6,0.4406,1,0.1086,1,0.1086,1,0.1086,0,0.0000,1,0.1117,1,0.1117,1,0.1117,1,0.1117,1,0.1117,1,0.1117,4,0.2124,4,0.2124,3,0.1266,3,0.2460,9,0.7791,6,0.5211,11,0.9676,10,1.1274,8,0.8814,5,0.5812,5,0.4773,5,0.2967,5,0.3071,4,0.2423,0,0.0000,2,0.1725,2,0.2457,3,0.3192,3,0.1556,1,0.0186,7,0.5833,2,0.0698,7,0.3890,8,0.4976,4,0.3394,4,0.3394,4,0.3394,4,0.3394,5,0.2457,5,0.2457,2,0.1725,3,0.3353,13,1.1652,6,0.5508,10,1.0251,11,1.1477,4,0.4797,4,0.3579,0,0.0000,2,0.1725,8,0.6241,3,0.1911,11,0.8694,5,0.2511,1,0.0552,1,0.0552,2,0.1212,1,0.0552,1,0.0867,8,0.7117,9,0.9263,7,0.9002,7,0.8519,5,0.6072,3,0.3067,0,0.0000,3,0.2402,3,0.2426,2,0.1821,3,0.2952,1,0.0660,0,0.0000
030401050705,5,0.1781,8,0.4552,8,0.3086,4,0.0979,2,0.0758,1,0.0375,4,0.1125,3,0.0502,2,0.1295,10,0.6575,16,0.9633,12,0.5999,6,0.4223,0,0.0000,15,1.0044,15,0.9916,6,0.4277,6,0.4461,1,0.0623,9,0.4863,2,0.1130,12,0.6790,9,0.5559,14,0.6078,13,0.5277,7,0.4510,12,0.5465,10,0.4170,3,0.1209,6,0.3208,1,0.0656,1,0.0656,1,0.0656,0,0.0000,1,0.0773,1,0.0773,1,0.0773,1,0.0773,1,0.0773,1,0.0773,4,0.1455,4,0.1455,3,0.0783,3,0.1803,9,0.5787,6,0.3547,11,0.6993,10,0.7909,8,0.6280,5,0.4091,5,0.3341,5,0.2463,5,0.2304,4,0.1730,0,0.0000,2,0.1295,2,0.1682,3,0.2190,3,0.1107,1,0.0124,7,0.4151,2,0.0435,7,0.2778,8,0.3435,4,0.2443,4,0.2443,4,0.2443,4,0.2443,5,0.1797,5,0.1797,2,0.1295,3,0.2279,13,0.8265,6,0.3938,10,0.7274,11,0.8075,4,0.3324,4,0.2518,0,0.0000,2,0.1295,8,0.4394,3,0.1419,11,0.6056,5,0.1808,1,0.0375,1,0.0375,2,0.0904,1,0.0375,1,0.0623,8,0.5226,9,0.6418,7,0.6160,7,0.5980,5,0.4276,3,0.2207,0,0.0000,3,0.1679,3,0.1685,2,0.1361,3,0.2075,1,0.0528,0,0.0000
030401050706,5,0.0959,8,0.2515,8,0.1629,4,0.0447,2,0.0482,1,0.0248,4,0.0716,3,0.0295,2,0.0930,10,0.4435,16,0.9001,12,0.4209,6,0.2821,0,0.0000,15,0.8519,15,0.8528,6,0.2743,6,0.2908,1,0.0421,8,0.3588,2,0.0806,12,0.6908,9,0.3231,14,0.4665,13,0.4164,7,0.2543,12,0.4442,9,0.3083,3,0.0815,6,0.2306,1,0.0244,1,0.0244,1,0.0244,0,0.0000,1,0.0575,1,0.0575,1,0.0575,1,0.0575,1,0.0575,1,0.0575,4,0.0800,4,0.0800,3,0.0291,4,0.1885,9,0.4063,6,0.2437,11,0.4899,10,0.4966,8,0.3969,5,0.2551,5,0.2281,5,0.1887,5,0.1694,4,0.1306,0,0.0000,2,0.0930,2,0.1105,3,0.1491,3,0.0885,1,0.0083,7,0.3061,2,0.0376,7,0.1855,8,0.2098,4,0.1753,4,0.1753,4,0.1753,4,0.1753,5,0.1225,5,0.1225,2,0.0930,3,0.1496,13,0.5810,6,0.2731,10,0.7023,11,0.7524,4,0.1975,4,0.1779,0,0.0000,2,0.0930,8,0.3108,3,0.1013,12,0.4797,5,0.1315,1,0.0248,1,0.0248,2,0.0753,1,0.0248,1,0.0421,8,0.3676,9,0.4134,7,0.3817,7,0.3778,5,0.2737,3,0.1487,0,0.0000,3,0.1073,3,0.1191,2,0.1071,3,0.1460,1,0.0505,0,0.0000
