HUC12RNG,NS_CA_4.2.10c,UR_CA_4.2.10c,NS_CA_4.2.11c,UR_CA_4.2.11c,NS_CA_4.2.12,UR_CA_4.2.12,NS_CA_4.2.13c,UR_CA_4.2.13c,NS_CA_4.2.14,UR_CA_4.2.14,NS_CA_4.2.7c,UR_CA_4.2.7c,NS_CA_4.2.8c,UR_CA_4.2.8c,NS_CA_4.2.9c,UR_CA_4.2.9c,NS_CT_4.4.1,UR_CT_4.4.1,NS_CT_4.4.11,UR_CT_4.4.11,NS_CT_4.4.13,UR_CT_4.4.13,NS_CT_4.4.14u,UR_CT_4.4.14u,NS_CT_4.4.15,UR_CT_4.4.15,NS_CT_4.4.16,UR_CT_4.4.16,NS_CT_4.4.17h,UR_CT_4.4.17h,NS_CT_4.4.17s,UR_CT_4.4.17s,NS_CT_4.4.17w,UR_CT_4.4.17w,NS_CT_4.4.18,UR_CT_4.4.18,NS_CT_4.4.8,UR_CT_4.4.8,NS_CT_4.4.9,UR_CT_4.4.9,NS_CW_4.3.10,UR_CW_4.3.10,NS_CW_4.3.11,UR_CW_4.3.11,NS_CW_4.3.2,UR_CW_4.3.2,NS_CW_4.3.3,UR_CW_4.3.3,NS_CW_4.3.4,UR_CW_4.3.4,NS_CW_4.3.6,UR_CW_4.3.6,NS_CW_4.3.7,UR_CW_4.3.7,NS_CW_4.3.8,UR_CW_4.3.8,NS_CW_4.3.9,UR_CW_4.3.9,NS_CW_4.4.14w,UR_CW_4.4.14w,NS_MA_4.2.13a,UR_MA_4.2.13a,NS_MA_4.2.13b,UR_MA_4.2.13b,NS_MA_4.2.13c,UR_MA_4.2.13c,NS_MA_4.2.6a,UR_MA_4.2.6a,NS_MA_4.2.7a,UR_MA_4.2.7a,NS_MA_4.2.7b,UR_MA_4.2.7b,NS_MA_4.2.7c,UR_MA_4.2.7c,NS_MA_4.2.8a,UR_MA_4.2.8a,NS_MA_4.2.8b,UR_MA_4.2.8b,NS_MA_4.2.8c,UR_MA_4.2.8c,NS_MA_4.2.9a,UR_MA_4.2.9a,NS_MA_4.2.9b,UR_MA_4.2.9b,NS_MA_4.2.9c,UR_MA_4.2.9c,NS_MT_4.4.1,UR_MT_4.4.1,NS_MT_4.4.10,UR_MT_4.4.10,NS_MT_4.4.11,UR_MT_4.4.11,NS_MT_4.4.12,UR_MT_4.4.12,NS_MT_4.4.17h,UR_MT_4.4.17h,NS_MT_4.4.17s,UR_MT_4.4.17s,NS_MT_4.4.17w,UR_MT_4.4.17w,NS_MT_4.4.18,UR_MT_4.4.18,NS_MT_4.4.2,UR_MT_4.4.2,NS_MT_4.4.3,UR_MT_4.4.3,NS_MT_4.4.4,UR_MT_4.4.4,NS_MT_4.4.5,UR_MT_4.4.5,NS_MT_4.4.6,UR_MT_4.4.6,NS_MT_4.4.7,UR_MT_4.4.7,NS_MT_4.4.8,UR_MT_4.4.8,NS_MW_4.3.1,UR_MW_4.3.1,NS_MW_4.3.10,UR_MW_4.3.10,NS_MW_4.3.5,UR_MW_4.3.5,NS_MW_4.3.9,UR_MW_4.3.9,NS_PA_4.2.13b,UR_PA_4.2.13b,NS_PA_4.2.13c,UR_PA_4.2.13c,NS_PA_4.2.7b,UR_PA_4.2.7b,NS_PA_4.2.7c,UR_PA_4.2.7c,NS_PA_4.2.8b,UR_PA_4.2.8b,NS_PA_4.2.8c,UR_PA_4.2.8c,NS_PA_4.2.9b,UR_PA_4.2.9b,NS_PA_4.2.9c,UR_PA_4.2.9c,NS_PT_4.4.1,UR_PT_4.4.1,NS_PT_4.4.10,UR_PT_4.4.10,NS_PT_4.4.11,UR_PT_4.4.11,NS_PT_4.4.13,UR_PT_4.4.13,NS_PT_4.4.17h,UR_PT_4.4.17h,NS_PT_4.4.17s,UR_PT_4.4.17s,NS_PT_4.4.17w,UR_PT_4.4.17w,NS_PT_4.4.18,UR_PT_4.4.18,NS_PT_4.4.5,UR_PT_4.4.5,NS_PT_4.4.8,UR_PT_4.4.8,NS_PT_4.4.9,UR_PT_4.4.9,NS_PW_4.3.10,UR_PW_4.3.10,NS_PW_4.3.5,UR_PW_4.3.5,NS_PW_4.3.9,UR_PW_4.3.9,NS_SA_4.2.13c,UR_SA_4.2.13c,NS_SA_4.2.7c,UR_SA_4.2.7c,NS_SA_4.2.8c,UR_SA_4.2.8c,NS_SA_4.2.9c,UR_SA_4.2.9c,NS_ST_4.4.1,UR_ST_4.4.1,NS_ST_4.4.11,UR_ST_4.4.11,NS_ST_4.4.13,UR_ST_4.4.13,NS_ST_4.4.17h,UR_ST_4.4.17h,NS_ST_4.4.17s,UR_ST_4.4.17s,NS_ST_4.4.17w,UR_ST_4.4.17w,NS_ST_4.4.18,UR_ST_4.4.18,NS_ST_4.4.9,UR_ST_4.4.9,NS_SW_4.3.11,UR_SW_4.3.11,NS_SW_4.3.4,UR_SW_4.3.4,NS_SW_4.3.5,UR_SW_4.3.5,NS_SW_4.3.7,UR_SW_4.3.7,NS_SW_4.3.8,UR_SW_4.3.8,NS_SW_4.3.9,UR_SW_4.3.9
060102030205,2,0.0251,4,0.0474,4,0.0722,1,0.0080,2,0.0134,0,0.0000,2,0.0251,1,0.0001,2,0.0923,8,0.4443,13,0.5905,9,0.3830,4,0.1759,0,0.0000,8,0.1506,8,0.2099,4,0.0353,5,0.1860,2,0.1584,12,1.1545,2,0.1018,9,0.2243,5,0.1220,15,1.1059,13,0.9579,4,0.1087,11,0.8002,11,0.7690,3,0.2255,6,0.2651,0,0.0000,0,0.0000,0,0.0000,1,0.6013,4,3.0955,4,3.0955,1,0.0831,3,1.6775,3,1.6775,1,0.0831,4,1.6618,4,1.6618,1,0.0001,8,1.6430,13,1.1569,13,5.8200,22,7.7023,11,0.7896,11,1.0045,6,0.5582,6,0.5508,14,8.6923,16,7.5134,16,7.6465,1,0.1400,5,0.5522,8,2.7653,9,1.5575,6,1.3910,3,1.6046,13,3.1598,3,0.8824,5,0.1396,5,0.1396,3,0.1754,3,0.1754,3,0.1754,3,0.1754,3,0.0924,3,0.0924,2,0.0923,2,0.1119,12,0.8664,6,0.3433,7,0.1330,8,0.1411,2,0.0112,3,0.3633,1,0.1400,3,0.2808,8,0.5573,3,0.1025,12,0.7798,4,0.3735,0,0.0000,1,0.1400,1,0.0494,0,0.0000,1,0.0250,8,0.4693,9,0.2955,6,0.0585,6,0.0657,4,0.0353,3,0.2323,0,0.0000,3,0.0356,4,0.2368,2,0.0605,4,0.2537,1,0.0494,0,0.0000
060102030206,2,0.0751,4,0.1536,4,0.2133,1,0.0263,2,0.0454,0,0.0000,2,0.0751,1,0.0007,2,0.2605,9,1.2189,12,1.6320,9,1.0673,4,0.5169,0,0.0000,8,0.4998,8,0.6464,3,0.1274,5,0.5373,2,0.4425,12,3.1434,2,0.2845,8,0.6633,5,0.3762,15,2.8034,13,2.4153,4,0.3315,11,2.0091,11,1.9146,3,0.5614,6,0.6826,0,0.0000,0,0.0000,0,0.0000,1,1.5376,4,9.3209,4,9.3209,1,0.2181,3,4.3015,3,4.3015,1,0.2181,4,4.2701,4,4.2701,1,0.0007,8,4.4054,12,3.3976,13,8.5896,20,15.6845,11,2.3024,11,2.9996,6,1.6172,5,1.3113,14,13.4496,16,16.1615,15,15.3365,1,0.3487,4,1.6827,8,8.9065,9,4.4651,6,3.6496,3,4.0975,12,8.1812,3,2.0972,5,0.3993,5,0.3993,3,0.4786,3,0.4786,3,0.4786,3,0.4786,3,0.2612,3,0.2612,2,0.2605,2,0.3153,11,2.2116,6,0.9351,7,0.4363,8,0.4757,2,0.0598,3,0.8060,1,0.3487,3,0.8159,8,1.3364,3,0.2746,12,1.8207,4,0.8201,0,0.0000,1,0.3487,1,0.0846,0,0.0000,1,0.0745,7,1.3279,8,0.8368,5,0.2234,5,0.2373,3,0.1274,3,0.6093,0,0.0000,3,0.1154,4,0.5060,2,0.1314,4,0.5541,1,0.0846,0,0.0000
060102030207,2,0.0354,4,0.0785,4,0.1040,1,0.0220,2,0.0276,0,0.0000,2,0.0354,1,0.0009,2,0.1059,9,0.5205,12,0.6418,9,0.4063,4,0.2156,0,0.0000,8,0.2476,8,0.2915,3,0.0826,5,0.2162,2,0.1760,12,1.1322,2,0.1137,8,0.3120,5,0.1718,15,1.0296,13,0.9022,4,0.1451,11,0.8589,11,0.8470,3,0.2741,6,0.2319,0,0.0000,0,0.0000,0,0.0000,1,0.6731,4,1.5945,4,1.5945,1,0.0693,3,1.2048,3,1.2048,1,0.0693,4,1.2078,4,1.2078,1,0.0009,8,1.7836,12,1.1027,13,3.6859,20,4.4042,11,0.8992,11,1.2490,6,0.5969,5,0.4771,14,11.1875,16,4.2401,15,4.2827,1,0.0999,4,0.4958,8,1.8056,9,1.6366,6,1.5547,3,1.1487,12,2.5632,3,0.8586,5,0.1754,5,0.1754,3,0.1752,3,0.1752,3,0.1752,3,0.1752,3,0.1068,3,0.1068,2,0.1059,2,0.1226,11,0.8112,6,0.3457,7,0.2123,8,0.2397,2,0.0313,3,0.2782,1,0.0999,3,0.3359,8,0.5019,3,0.1191,12,0.7545,4,0.2913,0,0.0000,1,0.0999,1,0.0332,0,0.0000,1,0.0345,7,0.4989,8,0.3355,5,0.1204,5,0.1408,3,0.0826,3,0.2058,0,0.0000,3,0.0666,4,0.2562,2,0.0644,4,0.2687,1,0.0332,0,0.0000
060102030301,2,0.0594,4,0.1321,4,0.1572,1,0.0232,2,0.0459,0,0.0000,2,0.0594,1,0.0007,2,0.1813,8,0.8026,12,1.1374,9,0.7348,4,0.3627,0,0.0000,7,0.3992,7,0.4831,3,0.1264,5,0.3840,2,0.3008,12,2.0310,2,0.1965,8,0.5005,5,0.2861,15,2.0216,13,1.7600,4,0.2409,11,1.4863,11,1.4099,3,0.3691,6,0.4936,0,0.0000,0,0.0000,0,0.0000,1,1.1623,3,2.8529,3,2.8529,1,0.1410,3,2.8529,3,2.8529,1,0.1410,3,1.2856,3,1.2856,1,0.0007,8,3.0789,12,2.1261,12,5.0138,18,5.6264,10,1.5907,10,2.3009,5,1.0803,5,0.6965,10,1.8356,14,5.3727,13,5.4428,1,0.2230,4,0.9600,7,2.5659,9,2.9457,7,4.1963,3,2.7187,12,5.2565,4,2.8830,5,0.2798,5,0.2798,3,0.3223,3,0.3223,3,0.3223,3,0.3223,3,0.1820,3,0.1820,2,0.1813,2,0.2153,11,1.2878,6,0.6335,6,0.3454,7,0.3840,1,0.0488,3,0.3457,1,0.2230,3,0.5721,8,0.7069,3,0.1881,12,1.2046,4,0.3525,0,0.0000,1,0.2230,1,0.0923,0,0.0000,1,0.0587,7,0.8859,8,0.5938,5,0.2102,5,0.2228,3,0.1264,3,0.4043,0,0.0000,3,0.0974,4,0.4941,2,0.1411,4,0.5297,1,0.0923,0,0.0000
060102030302,2,0.0769,4,0.1627,4,0.2237,1,0.0278,2,0.0476,0,0.0000,2,0.0769,1,0.0006,2,0.2826,9,1.4143,12,1.7988,9,1.2212,4,0.5682,0,0.0000,8,0.5320,8,0.6930,3,0.1280,5,0.5797,2,0.4842,12,3.8071,2,0.3097,8,0.6977,5,0.4096,15,3.1127,13,2.6513,4,0.3625,11,2.2116,11,2.1069,3,0.6631,6,0.8006,0,0.0000,0,0.0000,0,0.0000,1,0.0000,4,9.7680,4,9.7680,1,0.2585,3,3.3654,3,3.3654,1,0.2585,4,3.3137,4,3.3137,1,0.0006,8,3.1860,12,4.2439,12,9.4816,19,18.4631,11,2.6428,11,3.5235,6,1.9049,5,1.6725,12,18.6295,15,19.9058,14,17.9863,1,0.4162,4,2.1933,8,9.4515,9,3.6902,6,2.6900,3,3.1212,12,8.1656,3,0.8545,5,0.4299,5,0.4299,3,0.5411,3,0.5411,3,0.5411,3,0.5411,3,0.2832,3,0.2832,2,0.2826,2,0.3407,11,2.7020,6,1.0562,7,0.4596,8,0.5048,2,0.0625,3,1.1229,1,0.4162,3,0.9034,8,1.6988,3,0.2968,12,2.1624,4,1.1371,0,0.0000,1,0.4162,1,0.0805,0,0.0000,1,0.0763,7,1.5020,8,0.9385,5,0.2377,5,0.2464,3,0.1280,3,0.6987,0,0.0000,3,0.1098,4,0.4809,2,0.1360,4,0.5295,1,0.0805,0,0.0000
060102030303,2,0.0355,4,0.0908,4,0.1076,1,0.0292,2,0.0309,0,0.0000,2,0.0355,1,0.0013,2,0.0925,9,0.4591,12,0.5493,9,0.3447,4,0.2034,0,0.0000,8,0.2697,8,0.2927,3,0.0888,5,0.1897,2,0.1493,12,0.8788,2,0.0944,8,0.3027,5,0.1759,15,0.7697,13,0.6718,4,0.1464,11,0.6836,11,0.6747,3,0.2269,6,0.1920,0,0.0000,0,0.0000,0,0.0000,1,0.0000,4,0.4200,4,0.4200,1,0.0520,3,0.3662,3,0.3662,1,0.0520,4,0.3739,4,0.3739,1,0.0013,8,0.8963,12,0.9287,12,1.0819,18,1.4297,11,0.8122,11,1.1117,6,0.5355,5,0.3050,10,1.0109,13,1.3922,13,1.2536,1,0.0625,4,0.3986,8,0.7132,9,0.8348,6,0.6729,3,0.3248,12,1.3668,3,0.0590,5,0.1659,5,0.1659,3,0.1445,3,0.1445,3,0.1445,3,0.1445,3,0.0939,3,0.0939,2,0.0925,2,0.1082,11,0.5834,6,0.2842,7,0.2324,8,0.2678,2,0.0490,3,0.1409,1,0.0625,3,0.3070,8,0.3397,3,0.1031,12,0.5434,4,0.1515,0,0.0000,1,0.0625,1,0.0234,0,0.0000,1,0.0342,7,0.4123,8,0.3103,5,0.1429,5,0.1599,3,0.0888,3,0.1551,0,0.0000,3,0.0742,4,0.2028,2,0.0582,4,0.2078,1,0.0234,0,0.0000
060102030304,2,0.0926,4,0.2195,4,0.2664,1,0.0513,2,0.0739,0,0.0000,2,0.0926,1,0.0035,2,0.2731,9,1.3339,12,1.7149,9,1.0937,4,0.5608,0,0.0000,8,0.6506,8,0.7654,3,0.2051,5,0.5829,2,0.4543,12,3.0221,2,0.2949,8,0.8012,5,0.4507,15,2.8884,13,2.5149,4,0.3803,11,2.2792,11,2.1961,3,0.6647,6,0.7032,0,0.0000,0,0.0000,0,0.0000,1,1.7731,4,4.7473,4,4.7473,1,0.2034,3,3.4957,3,3.4957,1,0.2034,4,3.4798,4,3.4798,1,0.0035,8,4.6505,12,3.0993,13,6.5406,20,8.7964,11,2.4579,11,3.4689,6,1.6663,5,1.2432,14,5.2836,16,8.3033,15,8.4684,1,0.3042,4,1.3640,8,5.1066,9,4.4260,6,4.1658,3,3.3191,12,7.1416,3,2.2353,5,0.4504,5,0.4504,3,0.4765,3,0.4765,3,0.4765,3,0.4765,3,0.2766,3,0.2766,2,0.2731,2,0.3297,11,2.1203,6,0.9414,7,0.5596,8,0.6288,2,0.0935,3,0.7085,1,0.3042,3,0.8769,8,1.2887,3,0.3000,12,2.0058,4,0.7353,0,0.0000,1,0.3042,1,0.1211,0,0.0000,1,0.0891,7,1.3145,8,0.9148,5,0.3374,5,0.3603,3,0.2051,3,0.5773,0,0.0000,3,0.1688,4,0.7207,2,0.1993,4,0.7585,1,0.1211,0,0.0000
060102030401,2,0.0063,4,0.0181,4,0.0201,1,0.0063,2,0.0058,0,0.0000,2,0.0063,1,0.0001,2,0.0155,9,0.0868,13,0.0987,9,0.0563,4,0.0356,0,0.0000,9,0.0634,9,0.0658,4,0.0273,5,0.0348,2,0.0246,12,0.1450,2,0.0163,9,0.0656,5,0.0321,15,0.1183,13,0.1066,4,0.0264,11,0.1171,11,0.1169,3,0.0454,6,0.0266,0,0.0000,0,0.0000,0,0.0000,1,0.0900,4,0.6400,4,0.6400,1,0.0076,4,0.6400,4,0.6400,1,0.0076,5,0.6418,5,0.6418,1,0.0001,8,0.2377,13,3.3115,13,0.7593,20,3.9869,12,3.3067,12,3.3609,7,3.2548,6,3.2178,10,2.6515,12,0.2656,14,3.9421,1,0.0048,5,3.2270,7,0.2004,9,0.2289,6,0.2090,3,0.0918,14,3.9608,3,0.1006,5,0.0294,5,0.0294,3,0.0231,3,0.0231,3,0.0231,3,0.0231,3,0.0156,3,0.0156,2,0.0155,2,0.0180,12,0.1044,6,0.0432,8,0.0557,9,0.0626,3,0.0208,3,0.0249,1,0.0048,3,0.0535,8,0.0589,3,0.0168,12,0.0916,4,0.0262,0,0.0000,1,0.0048,1,0.0014,0,0.0000,1,0.0062,8,0.0753,9,0.0617,6,0.0390,6,0.0413,4,0.0273,3,0.0203,0,0.0000,3,0.0162,4,0.0329,2,0.0080,4,0.0329,1,0.0014,0,0.0000
060102030402,2,0.0317,4,0.0733,4,0.0907,1,0.0182,2,0.0245,0,0.0000,2,0.0317,1,0.0018,2,0.0911,9,0.4639,14,0.5507,9,0.3493,4,0.1885,0,0.0000,10,0.2233,10,0.2615,5,0.0729,5,0.1954,2,0.1518,12,0.9736,2,0.0977,9,0.2714,5,0.1518,15,0.8988,13,0.7919,4,0.1291,11,0.7481,11,0.7268,3,0.2449,6,0.2076,0,0.0000,0,0.0000,0,0.0000,1,0.5880,4,1.4433,4,1.4433,1,0.0624,3,1.1324,3,1.1324,1,0.0624,4,1.1330,4,1.1330,1,0.0018,8,1.5444,13,0.9622,13,3.1370,23,3.7621,12,0.7934,12,1.0957,7,0.5268,6,0.3508,14,11.1181,16,3.6667,16,3.6408,1,0.0840,5,0.4309,8,1.5485,9,1.4272,6,1.2776,3,1.0791,13,2.2269,3,0.6750,5,0.1519,5,0.1519,3,0.1535,3,0.1535,3,0.1535,3,0.1535,3,0.0928,3,0.0928,2,0.0911,2,0.1078,12,0.6247,6,0.2960,8,0.1937,9,0.2166,3,0.0316,3,0.1689,1,0.0840,3,0.2946,8,0.3611,3,0.1002,12,0.5796,4,0.1780,0,0.0000,1,0.0840,1,0.0335,0,0.0000,1,0.0299,8,0.4262,9,0.2940,6,0.1161,6,0.1267,4,0.0729,3,0.1750,0,0.0000,3,0.0611,4,0.2207,2,0.0593,4,0.2324,1,0.0335,0,0.0000
060102030403,0,0.0000,0,0.0000,1,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,1,0.0000,5,0.0002,8,0.0004,4,0.0003,2,0.0001,0,0.0000,2,0.0001,3,0.0001,1,0.0000,2,0.0001,1,0.0001,8,0.0008,1,0.0001,4,0.0001,1,0.0001,8,0.0006,7,0.0005,1,0.0001,6,0.0003,5,0.0003,1,0.0001,2,0.0002,0,0.0000,0,0.0000,0,0.0000,1,0.0002,2,0.0002,2,0.0002,1,0.0001,2,0.0002,2,0.0002,1,0.0001,2,0.0002,2,0.0002,0,0.0000,7,0.0008,7,0.0011,8,0.0033,12,0.0035,4,0.0003,4,0.0003,3,0.0002,2,0.0002,6,0.0030,9,0.0034,7,0.0033,1,0.0001,3,0.0006,4,0.0008,6,0.0009,3,0.0003,1,0.0002,5,0.0013,1,0.0002,2,0.0001,2,0.0001,2,0.0001,2,0.0001,2,0.0001,2,0.0001,1,0.0000,1,0.0000,1,0.0000,2,0.0001,8,0.0004,4,0.0002,2,0.0001,2,0.0001,1,0.0000,1,0.0000,1,0.0001,2,0.0002,4,0.0002,1,0.0000,4,0.0002,1,0.0000,0,0.0000,1,0.0001,0,0.0000,0,0.0000,0,0.0000,6,0.0003,4,0.0002,1,0.0000,1,0.0000,1,0.0000,2,0.0002,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
060102030404,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
060102030405,2,0.0422,4,0.0917,4,0.1103,1,0.0277,2,0.0361,0,0.0000,2,0.0422,1,0.0099,2,0.0902,9,0.4795,14,0.8033,9,0.3468,4,0.1898,0,0.0000,10,0.5025,10,0.5312,5,0.3419,5,0.1854,2,0.1513,12,0.9314,2,0.0937,9,0.2802,5,0.1680,15,0.8486,13,0.7405,4,0.1418,11,0.7244,11,0.7184,3,0.2650,6,0.2104,0,0.0000,0,0.0000,0,0.0000,1,0.5428,4,0.9248,4,0.9248,1,0.0634,3,0.8261,3,0.8261,1,0.0634,4,0.8305,4,0.8305,1,0.0099,8,1.4440,13,0.9297,13,2.1880,22,2.8239,12,0.7736,12,1.1005,7,0.5173,6,0.3948,13,9.5732,15,2.3895,15,2.4264,1,0.0789,5,0.4049,8,1.2722,9,1.3539,6,1.3124,3,0.7789,13,1.9241,3,0.6928,5,0.1681,5,0.1681,3,0.1536,3,0.1536,3,0.1536,3,0.1536,3,0.1001,3,0.1001,2,0.0902,2,0.1011,12,0.6559,6,0.2903,8,0.2045,9,0.2338,3,0.0391,3,0.2241,1,0.0789,3,0.2896,8,0.4206,3,0.1064,12,0.6330,4,0.2402,0,0.0000,1,0.0789,1,0.0332,0,0.0000,1,0.0323,8,0.4020,9,0.3077,6,0.1262,6,0.1383,4,0.0767,3,0.1691,0,0.0000,3,0.0719,4,0.2173,2,0.0640,4,0.2219,1,0.0332,0,0.0000
060102040101,2,0.0266,4,0.0754,4,0.0792,1,0.0207,2,0.0193,0,0.0000,2,0.0266,1,0.0002,2,0.0780,9,0.4361,14,0.7608,9,0.3297,5,0.1732,0,0.0000,11,0.4611,11,0.4922,5,0.3232,5,0.1730,2,0.1283,12,0.9778,2,0.0838,9,0.2696,5,0.1276,15,0.8694,13,0.7519,4,0.1085,11,0.7205,11,0.6928,3,0.2474,6,0.2366,0,0.0000,0,0.0000,0,0.0000,1,0.5035,4,2.9500,4,2.9500,1,0.0601,5,3.4312,5,3.4312,2,0.5414,5,2.5897,5,2.5897,2,0.4815,8,1.3093,13,1.6551,15,5.6408,23,6.1257,12,0.8481,11,1.1455,6,0.6124,5,0.4491,10,0.7028,16,4.0317,16,5.7697,1,0.0970,4,0.4409,7,1.2948,9,1.4541,7,2.1383,3,1.3492,14,4.7104,4,1.5697,5,0.1308,5,0.1308,3,0.1381,3,0.1381,3,0.1381,3,0.1381,3,0.0782,3,0.0782,2,0.0780,2,0.0891,12,0.7376,6,0.2743,8,0.1965,9,0.2169,3,0.0651,3,0.2984,1,0.0970,3,0.2465,8,0.4677,3,0.0904,12,0.6900,4,0.3109,0,0.0000,1,0.0970,1,0.0412,0,0.0000,1,0.0264,8,0.4094,9,0.3169,6,0.1470,6,0.1437,4,0.0983,3,0.1750,0,0.0000,3,0.0566,4,0.2273,2,0.0649,4,0.2330,1,0.0412,0,0.0000
060102040102,2,0.0199,4,0.0487,4,0.0596,1,0.0091,2,0.0134,0,0.0000,2,0.0199,1,0.0002,2,0.0679,9,0.3211,14,0.6807,9,0.2715,5,0.1443,0,0.0000,11,0.3972,11,0.4325,5,0.2901,5,0.1474,2,0.1148,12,0.7919,2,0.0741,9,0.2279,5,0.1017,15,0.7897,13,0.6941,4,0.0885,11,0.5982,11,0.5721,3,0.1565,6,0.1850,0,0.0000,0,0.0000,0,0.0000,0,0.0000,3,2.2656,3,2.2656,1,0.0521,4,2.4325,4,2.4325,2,0.2191,4,1.7920,4,1.7920,2,0.1671,7,0.7458,13,0.8181,14,5.1932,22,5.6430,12,0.6458,11,0.8066,6,0.4454,5,0.3243,10,0.5775,15,3.6744,15,5.3472,1,0.0828,4,0.3486,6,0.5457,8,0.6951,6,1.1557,2,0.6414,13,3.2317,3,0.7607,5,0.1077,5,0.1077,3,0.1200,3,0.1200,3,0.1200,3,0.1200,3,0.0681,3,0.0681,2,0.0679,2,0.0851,12,0.5881,6,0.2394,8,0.1623,9,0.1750,3,0.0550,3,0.1872,1,0.0828,3,0.2142,8,0.3315,3,0.0725,12,0.5306,4,0.1919,0,0.0000,1,0.0828,1,0.0382,0,0.0000,1,0.0197,8,0.3760,9,0.2587,6,0.1092,6,0.1126,4,0.0821,3,0.1507,0,0.0000,3,0.0345,4,0.2040,2,0.0524,4,0.2146,1,0.0382,0,0.0000
060102040103,2,0.0403,4,0.0934,4,0.1102,1,0.0098,2,0.0208,0,0.0000,2,0.0403,1,0.0059,2,0.1455,8,0.9134,14,1.4087,9,0.6247,5,0.2886,0,0.0000,10,0.7050,10,0.8018,5,0.5151,5,0.3170,2,0.2562,12,2.2352,2,0.1598,9,0.4189,5,0.1917,15,1.8532,13,1.6063,4,0.1767,11,1.5405,11,1.4610,3,0.5464,6,0.4758,0,0.0000,0,0.0000,0,0.0000,1,1.0080,5,6.7218,5,6.7218,1,0.1411,6,8.6994,6,8.6994,2,2.1187,6,7.0185,6,7.0185,2,1.9835,8,2.7096,13,5.4218,15,12.1991,23,13.2650,11,1.5256,10,1.8204,5,1.1487,5,0.6496,11,3.8055,16,10.1811,16,12.7167,1,0.2327,4,1.0198,7,2.6228,9,2.9699,7,3.6726,4,4.2172,15,12.1979,4,2.8983,5,0.2212,5,0.2212,3,0.2865,3,0.2865,3,0.2865,3,0.2865,3,0.1513,3,0.1513,2,0.1455,2,0.1773,12,1.2554,6,0.5579,7,0.2769,8,0.2911,2,0.0872,3,0.3602,1,0.2327,3,0.4539,8,0.6715,3,0.1643,12,1.0777,4,0.3790,0,0.0000,1,0.2327,1,0.0942,0,0.0000,1,0.0345,8,0.8347,9,0.5444,6,0.1771,6,0.1659,4,0.1223,3,0.3781,0,0.0000,3,0.0472,4,0.4279,2,0.1113,4,0.4525,1,0.0942,0,0.0000
